Company,Username,Total reviews,Location,Date,Content,Rating
ecoleafproducts.co.uk,Ash V,1 review,GB,"Feb 5, 2023","Amazing products and swift deliveryAmazing products and swift hassle free delivery. Highly recommended. We needed items for our catering business urgently due to last minute order. The company went out of their way and arranged a next day AM delivery so we do not miss the deadline. I have used them few times in the past and have always found their products of superb quality. Palm leaf bamboo disposable plates look elegant and Eco Leaf Products have priced them well.Date of experience: February 05, 2023",5
ecoleafproducts.co.uk,JULIA KENNEDY,3 reviews,GB,"Mar 4, 2023Verified","Very satisfied customerI cannot comment about the functionality of the product as it is yet to be used. However, I wanted to buy more sustainable products and came across this company via an on-line search. Their prices are competitive, the product was well packed, I was kept informed about delivery which was very quick and the plates/cutlery set are as described. It's a big thumbs up from me!Date of experience: February 22, 2023",5
ecoleafproducts.co.uk,Karen,2 reviews,GB,"Dec 3, 2022Verified","Snapped cornersEasy to use website, quick despatch and delivery. Product disappointing as four of ten plates are unusable as have snapped off corners. A shame as I really liked the look of them with all the natural variations in colour. They were cheap so not worth returning but unfit for purpose unfortunately.Date of experience: December 03, 2022",3
ecoleafproducts.co.uk,Hardik Patel,3 reviews,GB,"Jul 30, 2022","Great quality products and eco friendlyOrdered for a family event, totally loved the quality. The palm plates and bowls are very sturdy. Great for the environment and reasonably priced. The communication was excellent and delivered on time. Will definitely order from Eco Leaf Products again.Date of experience: July 30, 2022",5
ecoleafproducts.co.uk,The Slippery Cauldron Soap,10 reviews,GB,"Mar 30, 2023Verified","Great products, fast deliveryGreat products but a little fazed by the additional costs (vat & p&p added at checkout) as long as you factor this in then you will be fine. Would definitely purchase again! Fast delivery!Date of experience: March 23, 2023",5
ecoleafproducts.co.uk,Simon,12 reviews,GB,"Nov 11, 2022Verified","Amazing service with a personal touchAmazing service with a personal touch. With quick delivery and great products, I will certainly be using Eco Leaf again. We had great comments from 120 guests on a corporate event using these products.Date of experience: November 02, 2022",5
ecoleafproducts.co.uk,Jas Mehta,1 review,GB,"Aug 21, 2022","Affordable disposable tablewarePrompt delivery and good range of products. I needed fairly big order for catering purpose, and these guys communicated well throughout. I've found their prices most competitive in the market.Date of experience: August 21, 2022",5
ecoleafproducts.co.uk,thepureoption,4 reviews,GB,"Nov 4, 2022Verified","We have only recently started working…We have only recently started working with Eco Leaf Products but we will certainly be buying from them in the future, great products, great prices and quick delivery.Date of experience: October 28, 2022",5
ecoleafproducts.co.uk,marcia Oliver,7 reviews,GB,"Feb 10, 2023Verified","I had a problem with my delivery the…I had a problem with my delivery the company was very helpful and prompt with sorting it out. They were respectful and courteous, customer service was excellent. I would buy from them again.Date of experience: January 30, 2023",5
ecoleafproducts.co.uk,Lisa W,1 review,GB,"Oct 31, 2022Verified","Great addition to hampersI purchased my items to add to my hampers. The process from looking around the website, to procurement to delivery was very seamless.  Thank you.Date of experience: October 31, 2022",5
ecoleafproducts.co.uk,Alison Logan,18 reviews,GB,"Mar 10, 2023Verified","30th birthday partyVery happy with the products we received - plates, bowls and cutlery - and really excellent customer service too!Date of experience: February 27, 2023",5
ecoleafproducts.co.uk,Vinil,9 reviews,GB,"Jul 28, 2022","Exceptional qualityOrdered plates and bowls last week from Eco Leaf. The quality was way better than I thought.These palm plates are great, will definitely buy again!Ordered some to try out for a BBQ and these turned out to be perfect!Lovely quality. I will buy again 👍🏼Date of experience: July 28, 2022",5
ecoleafproducts.co.uk,Dimple Adalja,13 reviews,GB,"Aug 5, 2022","Just received my order order of plates…Just received my order order of plates and trays from Eco Leaf. Really happy with the service and quality of product 👍🏼Date of experience: August 05, 2022",5
ecoleafproducts.co.uk,Chiranjeevi Vuggili,2 reviews,GB,"Dec 25, 2022Verified","Excellent serviceExcellent service, hope will get a discount for our next orderDate of experience: December 21, 2022",5
ecoleafproducts.co.uk,Robert Hogarth,2 reviews,GB,"Updated Mar 16, 2023Verified","The plates failed to arrive in time for…The plates failed to arrive in time for my party.However I have now received a refund so am happy.Date of experience: December 17, 2022",3
ecoleafproducts.co.uk,Deborah Johnston,2 reviews,GB,"Jun 9, 2023","Fantastic Service!Easy Website. Great Products and Very good Customer ServiceDate of experience: June 06, 2023",5
ecoleafproducts.co.uk,Sian Smith,1 review,GB,"Feb 19, 2023Verified","products delivered in good condition…products delivered in good condition and in a timely mannerDate of experience: January 19, 2023",5
ecoleafproducts.co.uk,Eco Friendly,13 reviews,GB,"Feb 14, 2023Verified","Disposable yet RobustProduct arrived quickly and is robust as well as aesthetically pleasing.Date of experience: February 04, 2023",5
ecoleafproducts.co.uk,Yubi,13 reviews,GB,"Aug 3, 2022","Perfect PlatesThese plates were brilliant. I served curry on them and they coped really well with the nature of the food. Really sturdy - no spills. Eco friendly and they looked good too. Will buy them again.Date of experience: August 03, 2022",5
ecoleafproducts.co.uk,Mili Patel,4 reviews,GB,"Jul 29, 2022","Perfect for BBQ season!Perfect for BBQ season!! Will definitely be purchasing again! 👍🏽Date of experience: July 29, 2022",5
ecoleafproducts.co.uk,Swati Jesani,1.5K reviews,GB,"Aug 1, 2022","Amazing QualityOrdered some to try out and these turned out to be perfect! Lovely quality, will buy again!Date of experience: August 01, 2022",5
ecoleafproducts.co.uk,J Gray,9 reviews,GB,"Mar 15, 2023Verified","Great company with fab productsVery helpful staff and excellent products - would definitely recommend them.Date of experience: March 06, 2023",5
ecoleafproducts.co.uk,Anthony Dadzie,1K reviews,GB,"Dec 9, 2022Verified","Nice and quick deliveryNice and quick delivery, just what I neededDate of experience: December 05, 2022",5
ecoleafproducts.co.uk,NAG,1 review,GB,"Mar 6, 2023Verified","Nice product .Nice product .delivered on time .packaging is goidDate of experience: February 24, 2023",5
ecoleafproducts.co.uk,of Emma Harding,2 reviews,GB,"Feb 22, 2023Verified","Delivered quicklyDelivered quickly. As described. Just what I neededDate of experience: February 14, 2023",5
ecoleafproducts.co.uk,Ivy Madzvamutse,2 reviews,GB,"Nov 9, 2022Verified","Best Buy very versatile  Eco friendlyBest Buy very versatileDate of experience: November 05, 2022",5
ecoleafproducts.co.uk,N G,1 review,GB,"Mar 9, 2023Verified","Fast delivery and great qualityDate of experience: February 26, 2023",5
ecoleafproducts.co.uk,Julie ,6 reviews,GB,"Dec 1, 2022Verified","Brilliant product.Brilliant product.. Brilliant service.. Brilliant company..Date of experience: December 01, 2022",5
ecoleafproducts.co.uk,Bridget Gear,1 review,GB,"Mar 29, 2023Verified","Good timingGood timingPleased with the productDate of experience: March 22, 2023",5
ecoleafproducts.co.uk,John Foley,2 reviews,GB,"Oct 30, 2022Verified","Great company to deal withDate of experience: October 30, 2022",5
ecoleafproducts.co.uk,Rajakumar,7 reviews,GB,"Dec 17, 2022Verified","Very good qualityVery good quality. Great priceDate of experience: December 10, 2022",5
ecoleafproducts.co.uk,Surendra,16 reviews,GB,"Feb 23, 2023Verified","Good qualityGood quality, prompt delivery and excellent customer service responseDate of experience: February 16, 2023",5
ecoleafproducts.co.uk,Ganesan Dekshinamoorthy,3 reviews,GB,"Sep 24, 2022Verified","FantasticReally super. I like it.Date of experience: September 24, 2022",5
ecoleafproducts.co.uk,,13 reviews,,,,
ecoleafproducts.co.uk,,10 reviews,,,,
ecoleafproducts.co.uk,,1 review,,,,
ecoleafproducts.co.uk,,2 reviews,,,,
ecoleafproducts.co.uk,,7 reviews,,,,
ecoleafproducts.co.uk,,8 reviews,,,,
